periodyear,naicstitle,edr,wage.type,wages,planning.region,emp,wages.emp,pct.ind.emp,label
2004,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,19563917,Southwest,518,37768.179536679534,0.21565362198168192,EDR 6W
2004,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,14286689,Southwest,421,33935.12826603325,0.07497773820124666,EDR 6W
2003,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,439905878,Southwest,18125,24270.669131034483,0.007115849165198021,EDR 6W
2003,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,3087110,Southwest,129,23931.08527131783,0.02257217847769029,EDR 6W
2003,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,4256199,Southwest,153,27818.29411764706,0.02096464784872568,EDR 6W
2003,Support Activities for Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,194836,Southwest,9,21648.444444444445,0.015985790408525755,EDR 6W
2003,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,17062745,Southwest,620,27520.5564516129,0.013626673113694806,EDR 6W
2003,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,16363204,Southwest,454,36042.299559471365,0.19343843204090327,EDR 6W
2003,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,12813420,Southwest,393,32604.12213740458,0.07092582566323768,EDR 6W
2002,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,430591002,Southwest,18378,23429.698661443028,0.007204179976707347,EDR 6W
2002,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,2860534,Southwest,128,22347.921875,0.02282453637660485,EDR 6W
2002,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,3632555,Southwest,148,24544.29054054054,0.020676166526962837,EDR 6W
2002,Support Activities for Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,218388,Southwest,10,21838.8,0.018796992481203006,EDR 6W
2002,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,17383888,Southwest,651,26703.360983102917,0.013825765620354246,EDR 6W
2002,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,16208311,Southwest,490,33078.18571428571,0.21406727828746178,EDR 6W
2002,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,12555954,Southwest,391,32112.41432225064,0.07487552661815397,EDR 6W
2001,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,418613367,Southwest,18401,22749.490082060758,0.007134598518410529,EDR 6W
2001,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,3353165,Southwest,142,23613.838028169015,0.026078971533516987,EDR 6W
2001,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,3321508,Southwest,138,24068.898550724636,0.019524617996604415,EDR 6W
2001,Support Activities for Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,225650,Southwest,13,17357.69230769231,0.0202808112324493,EDR 6W
2001,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,16453359,Southwest,626,26283.32108626198,0.013109947643979058,EDR 6W
2001,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,17839491,Southwest,599,29782.12186978297,0.14750061561191824,EDR 6W
2001,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,10901320,Southwest,357,30535.910364145657,0.0699177438307873,EDR 6W
2018,"Total, All Industries",EDR 7E- East Central,totwageYear,1910621111,Central,48371,39499.30973103719,0.01711179890213647,EDR 7E
2018,Crop Production,EDR 7E- East Central,totwageYear,2108479,Central,78,27031.78205128205,0.01056194989844279,EDR 7E
2018,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,4511321,Central,197,22900.10659898477,0.01823905193963522,EDR 7E
2018,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,139023,Central,11,12638.454545454546,0.01687116564417178,EDR 7E
2018,Food Manufacturing,EDR 7E- East Central,totwageYear,14885366,Central,360,41348.23888888889,0.007594135639700453,EDR 7E
2018,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,3215422,Central,77,41758.72727272727,0.014719938826228254,EDR 7E
2017,"Total, All Industries",EDR 7E- East Central,totwageYear,1842797111,Central,48120,38295.86681213632,0.01718953281764735,EDR 7E
2017,Crop Production,EDR 7E- East Central,totwageYear,2219865,Central,93,23869.516129032258,0.012562474672430097,EDR 7E
2017,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,5180467,Central,201,25773.467661691542,0.01816702819956616,EDR 7E
2017,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,110936,Central,12,9244.666666666666,0.02072538860103627,EDR 7E
2017,Food Manufacturing,EDR 7E- East Central,totwageYear,14114674,Central,369,38251.149051490516,0.0077779183002402935,EDR 7E
2017,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,3340501,Central,81,41240.753086419754,0.016777133388566696,EDR 7E
2016,"Total, All Industries",EDR 7E- East Central,totwageYear,1773248015,Central,47765,37124.421961687425,0.017330987944323136,EDR 7E
2016,Crop Production,EDR 7E- East Central,totwageYear,2105613,Central,97,21707.350515463917,0.013667746935324784,EDR 7E
2016,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,4841189,Central,194,24954.582474226805,0.01819716724509896,EDR 7E
2016,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,23707,Central,2,11853.5,0.0041928721174004195,EDR 7E
2016,Food Manufacturing,EDR 7E- East Central,totwageYear,12778600,Central,352,36302.84090909091,0.007600785990369459,EDR 7E
2016,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,3120096,Central,84,37144,0.017895185342991053,EDR 7E
2015,"Total, All Industries",EDR 7E- East Central,totwageYear,1716507726,Central,47296,36292.87309709066,0.01740353376810277,EDR 7E
2015,Crop Production,EDR 7E- East Central,totwageYear,2072369,Central,94,22046.478723404256,0.013748720198917654,EDR 7E
2015,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,4398251,Central,191,23027.49214659686,0.017672094744633604,EDR 7E
2015,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,96854,Central,6,16142.333333333334,0.01282051282051282,EDR 7E
2015,Food Manufacturing,EDR 7E- East Central,totwageYear,11340133,Central,321,35327.51713395639,0.006993311692555718,EDR 7E
2015,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,2992379,Central,82,36492.42682926829,0.0196926032660903,EDR 7E
2014,"Total, All Industries",EDR 7E- East Central,totwageYear,1574726614,Central,46566,33817.09002276339,0.01740807172876216,EDR 7E
2014,Crop Production,EDR 7E- East Central,totwageYear,2047424,Central,110,18612.945454545454,0.016822144058724574,EDR 7E
2014,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,3584109,Central,170,21082.99411764706,0.016233766233766232,EDR 7E
2014,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,220079,Central,16,13754.9375,0.049689440993788817,EDR 7E
2014,Food Manufacturing,EDR 7E- East Central,totwageYear,11001278,Central,306,35951.88888888889,0.006710526315789474,EDR 7E
2014,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,2981655,Central,87,34271.89655172414,0.02034136076689268,EDR 7E
2013,"Total, All Industries",EDR 7E- East Central,totwageYear,1531674388,Central,46274,33100.10779271297,0.017508611661006278,EDR 7E
2013,Crop Production,EDR 7E- East Central,totwageYear,2093291,Central,116,18045.612068965518,0.017116718311937434,EDR 7E
2013,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,3327609,Central,168,19807.196428571428,0.01641907740422205,EDR 7E
2013,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,185272,Central,9,20585.777777777777,0.03734439834024896,EDR 7E
2013,Food Manufacturing,EDR 7E- East Central,totwageYear,10398629,Central,335,31040.683582089554,0.0073816186677830905,EDR 7E
2013,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,2850351,Central,84,33932.75,0.019156214367160775,EDR 7E
2012,"Total, All Industries",EDR 7E- East Central,totwageYear,1487785634,Central,45463,32725.19706134659,0.017482245885829164,EDR 7E
2012,Crop Production,EDR 7E- East Central,totwageYear,1991724,Central,106,18789.849056603773,0.015937453014584272,EDR 7E
2012,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,3416800,Central,166,20583.13253012048,0.016675037669512806,EDR 7E
2012,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,93121,Central,3,31040.333333333332,0.013513513513513514,EDR 7E
2012,Food Manufacturing,EDR 7E- East Central,totwageYear,10908055,Central,346,31526.170520231215,0.007801402448648283,EDR 7E
2012,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,2773010,Central,91,30472.637362637364,0.022364217252396165,EDR 7E
2011,"Total, All Industries",EDR 7E- East Central,totwageYear,1428404739,Central,44700,31955.363288590604,0.01745131882388262,EDR 7E
2011,Crop Production,EDR 7E- East Central,totwageYear,1426354,Central,81,17609.30864197531,0.012573734864948774,EDR 7E
2011,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,3513804,Central,172,20429.093023255813,0.018295925965322837,EDR 7E
2011,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,71890,Central,2,35945,0.008403361344537815,EDR 7E
2011,Food Manufacturing,EDR 7E- East Central,totwageYear,11528738,Central,308,37430.96753246753,0.007026028240983644,EDR 7E
2011,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,2724106,Central,93,29291.462365591397,0.021592755978639425,EDR 7E
2010,"Total, All Industries",EDR 7E- East Central,totwageYear,1391729008,Central,44263,31442.26572984208,0.017540480852411177,EDR 7E
2010,Crop Production,EDR 7E- East Central,totwageYear,1615549,Central,92,17560.315217391304,0.014456316781898177,EDR 7E
2010,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,3465427,Central,172,20147.831395348836,0.01932367149758454,EDR 7E
2010,Food Manufacturing,EDR 7E- East Central,totwageYear,10713475,Central,304,35241.69407894737,0.007012040411496056,EDR 7E
2010,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,3175102,Central,110,28864.563636363637,0.026328386787936812,EDR 7E
2009,"Total, All Industries",EDR 7E- East Central,totwageYear,1385487167,Central,44581,31077.97418182634,0.017601711963012755,EDR 7E
2009,Crop Production,EDR 7E- East Central,totwageYear,1577822,Central,90,17531.355555555554,0.01447643557986167,EDR 7E
2009,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,3680030,Central,172,21395.523255813954,0.019657142857142856,EDR 7E
2009,Food Manufacturing,EDR 7E- East Central,totwageYear,9815208,Central,289,33962.65743944637,0.006742726487949418,EDR 7E
2009,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,3120384,Central,110,28367.127272727274,0.023454157782515993,EDR 7E
2008,"Total, All Industries",EDR 7E- East Central,totwageYear,1423652560,Central,46571,30569.508062957633,0.017641713099704033,EDR 7E
2008,Crop Production,EDR 7E- East Central,totwageYear,1964539,Central,111,17698.54954954955,0.017909002904162634,EDR 7E
2008,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,2463899,Central,121,20362.801652892562,0.014025733163324446,EDR 7E
2008,Food Manufacturing,EDR 7E- East Central,totwageYear,8713511,Central,255,34170.63137254902,0.005970498712245376,EDR 7E
2008,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,3020489,Central,98,30821.316326530614,0.02104810996563574,EDR 7E
2007,"Total, All Industries",EDR 7E- East Central,totwageYear,1390702619,Central,46925,29636.710047948854,0.017702550374460342,EDR 7E
2007,Crop Production,EDR 7E- East Central,totwageYear,2600290,Central,140,18573.5,0.022657387926849005,EDR 7E
2007,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,2073703,Central,115,18032.2,0.013737904670887587,EDR 7E
2007,Support Activities for Crop Production,EDR 7E- East Central,totwageYear,211013,Central,5,42202.6,0.00727802037845706,EDR 7E
2007,Food Manufacturing,EDR 7E- East Central,totwageYear,7266259,Central,249,29181.763052208837,0.005836302268891805,EDR 7E
2007,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,2170524,Central,59,36788.542372881355,0.013267371261524623,EDR 7E
2006,"Total, All Industries",EDR 7E- East Central,totwageYear,1355435384,Central,46866,28921.507788161995,0.017753732030246425,EDR 7E
2006,Crop Production,EDR 7E- East Central,totwageYear,2856351,Central,137,20849.277372262775,0.022298177083333332,EDR 7E
2006,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,1849736,Central,108,17127.185185185186,0.013494939397725853,EDR 7E
2006,Support Activities for Crop Production,EDR 7E- East Central,totwageYear,406370,Central,9,45152.22222222222,0.013782542113323124,EDR 7E
2006,Food Manufacturing,EDR 7E- East Central,totwageYear,7153610,Central,254,28163.818897637797,0.005975205250652803,EDR 7E
2006,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,2405559,Central,92,26147.380434782608,0.02213666987487969,EDR 7E
2005,"Total, All Industries",EDR 7E- East Central,totwageYear,1294752810,Central,45875,28223.494495912808,0.017623475737420007,EDR 7E
2005,Crop Production,EDR 7E- East Central,totwageYear,2710446,Central,133,20379.293233082706,0.022700119474313024,EDR 7E
2005,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,1667186,Central,103,16186.271844660194,0.013343697370125664,EDR 7E
2005,Food Manufacturing,EDR 7E- East Central,totwageYear,7394283,Central,267,27693.94382022472,0.006172554096541521,EDR 7E
2005,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,2528863,Central,95,26619.610526315788,0.021769019248395968,EDR 7E
2004,"Total, All Industries",EDR 7E- East Central,totwageYear,1330999154,Central,46778,28453.52845354654,0.018194292862071408,EDR 7E
2004,Crop Production,EDR 7E- East Central,totwageYear,2924959,Central,121,24173.214876033056,0.019943959123125105,EDR 7E
2004,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,2759149,Central,158,17462.96835443038,0.021179624664879357,EDR 7E
2004,Food Manufacturing,EDR 7E- East Central,totwageYear,7372200,Central,285,25867.36842105263,0.0064865603022509506,EDR 7E
2004,Farm Supplies Merchant Wholesalers,EDR 7E- East Central,totwageYear,1227363,Central,34,36098.91176470588,0.006783719074221868,EDR 7E
2003,"Total, All Industries",EDR 7E- East Central,totwageYear,1255240661,Central,45829,27389.65853498876,0.01799240007679228,EDR 7E
2003,Crop Production,EDR 7E- East Central,totwageYear,2910322,Central,138,21089.289855072464,0.024146981627296588,EDR 7E
2003,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,2424664,Central,158,15345.974683544304,0.021649767059468347,EDR 7E
2003,Food Manufacturing,EDR 7E- East Central,totwageYear,8220422,Central,315,26096.577777777777,0.006923229081957845,EDR 7E
2002,"Total, All Industries",EDR 7E- East Central,totwageYear,1194118951,Central,45221,26406.29245262157,0.017726641785106266,EDR 7E
2002,Crop Production,EDR 7E- East Central,totwageYear,3687926,Central,154,23947.571428571428,0.02746077032810271,EDR 7E
2002,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,2182412,Central,145,15051.11724137931,0.020257055043308186,EDR 7E
2002,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,49173,Central,8,6146.625,0.014209591474245116,EDR 7E
2002,Food Manufacturing,EDR 7E- East Central,totwageYear,8942012,Central,320,27943.7875,0.006796075266533577,EDR 7E
2001,"Total, All Industries",EDR 7E- East Central,totwageYear,1114046321,Central,43957,25344.002570694087,0.017043396938958295,EDR 7E
2001,Crop Production,EDR 7E- East Central,totwageYear,3299618,Central,149,22145.087248322146,0.02736455463728191,EDR 7E
2001,Animal Production and Aquaculture,EDR 7E- East Central,totwageYear,2202606,Central,141,15621.31914893617,0.019949066213921902,EDR 7E
2001,Support Activities for Animal Production,EDR 7E- East Central,totwageYear,33232,Central,7,4747.428571428572,0.017811704834605598,EDR 7E
2001,Food Manufacturing,EDR 7E- East Central,totwageYear,7989319,Central,304,26280.654605263157,0.006366492146596858,EDR 7E
2001,Farm Product Raw Material Merchant Wholesalers,EDR 7E- East Central,totwageYear,1231270,Central,61,20184.754098360656,0.011946729338033686,EDR 7E
2018,"Total, All Industries",EDR 7W- Central,totwageYear,7914149623,Central,174279,45410.80464657245,0.06165320545089914,EDR 7W
2018,Crop Production,EDR 7W- Central,totwageYear,19386255,Central,594,32636.79292929293,0.08043331076506433,EDR 7W
2018,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,44783479,Central,1195,37475.714644351465,0.11063790389778724,EDR 7W
2018,Support Activities for Animal Production,EDR 7W- Central,totwageYear,5468575,Central,172,31794.04069767442,0.26380368098159507,EDR 7W
2018,Food Manufacturing,EDR 7W- Central,totwageYear,211525744,Central,4331,48839.931655506814,0.09136167070984073,EDR 7W
2018,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,15733003,Central,293,53696.25597269624,0.05601223475434907,EDR 7W
2017,"Total, All Industries",EDR 7W- Central,totwageYear,7608298771,Central,172847,44017.5344148293,0.061744787592100815,EDR 7W
2017,Crop Production,EDR 7W- Central,totwageYear,17641310,Central,568,31058.644366197183,0.07672565176279887,EDR 7W
2017,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,40389687,Central,1122,35997.938502673795,0.10140997830802603,EDR 7W
2017,Support Activities for Animal Production,EDR 7W- Central,totwageYear,5298242,Central,169,31350.544378698225,0.2918825561312608,EDR 7W
2017,Food Manufacturing,EDR 7W- Central,totwageYear,198530136,Central,4195,47325.41978545888,0.08842375953796214,EDR 7W
2017,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,15596043,Central,319,48890.416927899685,0.06607290803645402,EDR 7W
2016,"Total, All Industries",EDR 7W- Central,totwageYear,7244174532,Central,170155,42573.97391789839,0.06173880987472633,EDR 7W
2016,Crop Production,EDR 7W- Central,totwageYear,17038883,Central,573,29736.2705061082,0.0807383401437227,EDR 7W
2016,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,34291834,Central,1000,34291.834,0.09379983116030391,EDR 7W
2016,Support Activities for Animal Production,EDR 7W- Central,totwageYear,5287973,Central,165,32048.321212121213,0.34591194968553457,EDR 7W
2016,Food Manufacturing,EDR 7W- Central,totwageYear,181267082,Central,4017,45124.98929549415,0.08673965148668783,EDR 7W
2016,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,14643251,Central,326,44917.947852760735,0.06945036216446528,EDR 7W
2015,"Total, All Industries",EDR 7W- Central,totwageYear,6949755507,Central,167632,41458.40595471032,0.06168363440068089,EDR 7W
2015,Crop Production,EDR 7W- Central,totwageYear,15141956,Central,537,28197.310986964618,0.0785432207108381,EDR 7W
2015,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,34508118,Central,1043,33085.44391179291,0.09650259067357513,EDR 7W
2015,Support Activities for Crop Production,EDR 7W- Central,totwageYear,1411437,Central,25,56457.48,0.025906735751295335,EDR 7W
2015,Support Activities for Animal Production,EDR 7W- Central,totwageYear,4807828,Central,155,31018.245161290324,0.3311965811965812,EDR 7W
2015,Food Manufacturing,EDR 7W- Central,totwageYear,173032848,Central,4015,43096.599750933994,0.08747086120128102,EDR 7W
2015,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,14326158,Central,327,43810.880733944956,0.07853025936599424,EDR 7W
2014,"Total, All Industries",EDR 7W- Central,totwageYear,6527099727,Central,164802,39605.70701205082,0.06160900736682261,EDR 7W
2014,Crop Production,EDR 7W- Central,totwageYear,14520531,Central,485,29939.23917525773,0.07417036244074017,EDR 7W
2014,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,30838816,Central,1002,30777.261477045908,0.09568372803666922,EDR 7W
2014,Support Activities for Crop Production,EDR 7W- Central,totwageYear,1442659,Central,28,51523.53571428572,0.029442691903259727,EDR 7W
2014,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2508758,Central,73,34366.54794520548,0.2267080745341615,EDR 7W
2014,Food Manufacturing,EDR 7W- Central,totwageYear,165031312,Central,3941,41875.491499619384,0.08642543859649122,EDR 7W
2014,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,14964542,Central,325,46044.74461538462,0.07598784194528875,EDR 7W
2013,"Total, All Industries",EDR 7W- Central,totwageYear,6199768377,Central,160706,38578.3254950033,0.06080604541629587,EDR 7W
2013,Crop Production,EDR 7W- Central,totwageYear,13168609,Central,522,25227.22030651341,0.07702523240371846,EDR 7W
2013,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,27962961,Central,965,28977.161658031087,0.09431196247068022,EDR 7W
2013,Support Activities for Crop Production,EDR 7W- Central,totwageYear,3386106,Central,73,46385.01369863014,0.077577045696068,EDR 7W
2013,Support Activities for Animal Production,EDR 7W- Central,totwageYear,628870,Central,19,33098.42105263158,0.07883817427385892,EDR 7W
2013,Food Manufacturing,EDR 7W- Central,totwageYear,151340190,Central,3778,40058.28215987295,0.08324703082652095,EDR 7W
2013,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,14629456,Central,329,44466.43161094225,0.0750285062713797,EDR 7W
2012,"Total, All Industries",EDR 7W- Central,totwageYear,5976112437,Central,157416,37963.8183983839,0.060532415774666955,EDR 7W
2012,Crop Production,EDR 7W- Central,totwageYear,12458439,Central,519,24004.699421965317,0.07803337843933243,EDR 7W
2012,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,26413424,Central,938,28159.30063965885,0.09422400803616274,EDR 7W
2012,Support Activities for Crop Production,EDR 7W- Central,totwageYear,3482078,Central,75,46427.706666666665,0.0702247191011236,EDR 7W
2012,Support Activities for Animal Production,EDR 7W- Central,totwageYear,653516,Central,21,31119.809523809523,0.0945945945945946,EDR 7W
2012,Food Manufacturing,EDR 7W- Central,totwageYear,139333371,Central,3633,38352.152766308835,0.08191472571080698,EDR 7W
2012,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,13811968,Central,322,42894.31055900621,0.07913492258540182,EDR 7W
2011,"Total, All Industries",EDR 7W- Central,totwageYear,5684217393,Central,153846,36947.450001950005,0.06006298871988915,EDR 7W
2011,Crop Production,EDR 7W- Central,totwageYear,13087389,Central,538,24326.00185873606,0.0835144365104005,EDR 7W
2011,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,24073557,Central,879,27387.43686006826,0.09350069141580683,EDR 7W
2011,Support Activities for Crop Production,EDR 7W- Central,totwageYear,3926949,Central,79,49708.215189873416,0.08413205537806177,EDR 7W
2011,Support Activities for Animal Production,EDR 7W- Central,totwageYear,602032,Central,21,28668.190476190477,0.08823529411764706,EDR 7W
2011,Food Manufacturing,EDR 7W- Central,totwageYear,141933690,Central,3665,38726.79126875853,0.08360517371170473,EDR 7W
2011,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,13210813,Central,338,39085.24556213018,0.07847689807290457,EDR 7W
2010,"Total, All Industries",EDR 7W- Central,totwageYear,5391506333,Central,150536,35815.395207790825,0.05965419934479292,EDR 7W
2010,Crop Production,EDR 7W- Central,totwageYear,13287741,Central,570,23311.826315789473,0.08956631049654305,EDR 7W
2010,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,22182926,Central,837,26502.89844683393,0.09403437815975733,EDR 7W
2010,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2645898,Central,114,23209.63157894737,0.31843575418994413,EDR 7W
2010,Food Manufacturing,EDR 7W- Central,totwageYear,138806482,Central,3721,37303.542596076324,0.08582829727360797,EDR 7W
2010,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,13016475,Central,331,39324.69788519637,0.07922450933460987,EDR 7W
2009,"Total, All Industries",EDR 7W- Central,totwageYear,5323055381,Central,151216,35201.66768728177,0.05970392041898873,EDR 7W
2009,Crop Production,EDR 7W- Central,totwageYear,11187840,Central,501,22331.017964071856,0.0805854913945633,EDR 7W
2009,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,20137998,Central,795,25330.81509433962,0.09085714285714286,EDR 7W
2009,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2491063,Central,115,21661.41739130435,0.24945770065075923,EDR 7W
2009,Food Manufacturing,EDR 7W- Central,totwageYear,131664338,Central,3651,36062.54122158313,0.0851823335899769,EDR 7W
2009,Agricultural Implement Manufacturing,EDR 7W- Central,totwageYear,4842226,Central,121,40018.396694214876,0.042756183745583036,EDR 7W
2009,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,12767894,Central,318,40150.61006289308,0.06780383795309168,EDR 7W
2008,"Total, All Industries",EDR 7W- Central,totwageYear,5500515353,Central,158243,34759.92842021448,0.05994454931258649,EDR 7W
2008,Crop Production,EDR 7W- Central,totwageYear,11710583,Central,550,21291.96909090909,0.08873830267828332,EDR 7W
2008,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,20133482,Central,794,25357.03022670025,0.0920366291874348,EDR 7W
2008,Support Activities for Animal Production,EDR 7W- Central,totwageYear,3194936,Central,136,23492.176470588234,0.278118609406953,EDR 7W
2008,Food Manufacturing,EDR 7W- Central,totwageYear,128376111,Central,3718,34528.27084454008,0.0870522125965816,EDR 7W
2008,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,12055996,Central,321,37557.619937694704,0.06894329896907217,EDR 7W
2007,"Total, All Industries",EDR 7W- Central,totwageYear,5399236547,Central,159882,33770.133892495716,0.06031580519913624,EDR 7W
2007,Crop Production,EDR 7W- Central,totwageYear,11358782,Central,543,20918.567219152854,0.08787829745913578,EDR 7W
2007,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,18088395,Central,730,24778.62328767123,0.08720582964998208,EDR 7W
2007,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2981008,Central,131,22755.786259541987,0.2668024439918534,EDR 7W
2007,Food Manufacturing,EDR 7W- Central,totwageYear,122541189,Central,3637,33692.93071212538,0.08524751546971686,EDR 7W
2007,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,12016094,Central,334,35976.32934131737,0.07510681358219023,EDR 7W
2006,"Total, All Industries",EDR 7W- Central,totwageYear,5150288158,Central,157211,32760.354924273746,0.059554516412902124,EDR 7W
2006,Crop Production,EDR 7W- Central,totwageYear,11017515,Central,547,20141.70932358318,0.08902994791666667,EDR 7W
2006,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,17819681,Central,717,24853.111576011157,0.08959140322379108,EDR 7W
2006,Support Activities for Animal Production,EDR 7W- Central,totwageYear,1994569,Central,70,28493.842857142856,0.1417004048582996,EDR 7W
2006,Food Manufacturing,EDR 7W- Central,totwageYear,116809370,Central,3521,33175.05538199375,0.08282951845491543,EDR 7W
2006,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,11111343,Central,322,34507.276397515525,0.07747834456207892,EDR 7W
2005,"Total, All Industries",EDR 7W- Central,totwageYear,4836009230,Central,152908,31626.92095900803,0.05874158971242329,EDR 7W
2005,Crop Production,EDR 7W- Central,totwageYear,10081669,Central,537,18774.05772811918,0.09165386584741424,EDR 7W
2005,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,16402636,Central,674,24336.25519287834,0.08731700997538541,EDR 7W
2005,Support Activities for Crop Production,EDR 7W- Central,totwageYear,583916,Central,14,41708.28571428572,0.02443280977312391,EDR 7W
2005,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2563159,Central,119,21539.1512605042,0.23017408123791103,EDR 7W
2005,Food Manufacturing,EDR 7W- Central,totwageYear,112160148,Central,3540,31683.657627118642,0.08183835768448308,EDR 7W
2005,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,11109388,Central,329,33767.1367781155,0.07538955087076077,EDR 7W
