year,description,gross.sales,taxable.sales,sales.tax,use.tax,total.tax,number,naics
2009,TRAVEL ARRANGEMENT & RESERVATION SERVICES,101380342.00,32880746.00,2237744.00,393088.00,2630832.00,139,5615
2009,INVESTIGATION & SECURITY SERVICES,317571786.00,209519786.00,14004400.00,628872.00,14633272.00,403,5616
2009,SERVICES TO BUILDINGS & DWELLINGS,1422302395.00,904937324.00,60558141.00,708409.00,61266550.00,7316,5617
2009,OTHER SUPPORT SERVICES,315057254.00,76174694.00,5084386.00,199417.00,5283803.00,327,5619
2009,WASTE MANAGEMENT & REMEDIATION SERVICES,242742699.00,1595653.00,107172.00,160446.00,267618.00,154,5620
2009,WASTE COLLECTION,348792604.00,2598716.00,175451.00,293418.00,468869.00,168,5621
2009,WASTE TREATMENT & DISPOSAL,29333997.00,306905.00,20564.00,24134.00,44698.00,18,5622
2009,REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,75746983.00,4089517.00,273912.00,68236.00,342148.00,85,5629
2009,EDUCATIONAL SERVICES,92607832.00,6231262.00,419190.00,112318.00,531508.00,289,6110
2009,ELEMENTARY & SECONDARY SCHOOLS,49974873.00,12190980.00,813968.00,59414.00,873382.00,351,6111
2009,JUNIOR COLLEGES,7111156.00,2612313.00,174808.00,0.00,174808.00,7,6112
2009,"COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS",1178475337.00,47291505.00,3179143.00,82984.00,3262127.00,103,6113
2009,BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,18006847.00,3293134.00,219368.00,15112.00,234480.00,41,6114
2009,TECHNICAL & TRADE SCHOOLS,21665588.00,6947509.00,467707.00,44391.00,512098.00,49,6115
2009,OTHER SCHOOLS & INSTRUCTION,117383030.00,7878277.00,528731.00,31702.00,560433.00,365,6116
2009,EDUCATIONAL SUPPORT SERVICES,16203327.00,430014.00,29131.00,17183.00,46314.00,39,6117
2009,OFFICES OF PHYSICIANS,2809524840.00,11385298.00,762158.00,1474255.00,2236413.00,558,6211
2009,OFFICES OF DENTISTS,757551339.00,2299472.00,154569.00,299843.00,454412.00,849,6212
2009,OFFICES OF OTHER HEALTH PRACTITIONERS,667270860.00,33732681.00,2259453.00,188355.00,2447808.00,2282,6213
2009,OUTPATIENT CARE CENTERS,1009727700.00,11432429.00,765520.00,1419756.00,2185276.00,443,6214
2009,MEDICAL & DIAGNOSTIC LABORATORIES,239724213.00,4282849.00,286268.00,2124704.00,2410972.00,73,6215
2009,HOME HEALTH CARE SERVICES,280231535.00,3308448.00,222124.00,30916.00,253040.00,113,6216
2009,OTHER AMBULATORY HEALTH CARE SERVICES,207717014.00,570251.00,38242.00,80185.00,118427.00,45,6219
2009,HOSPITALS,951414387.00,32582558.00,2178775.00,245089.00,2423864.00,65,6220
2009,GENERAL MEDICAL & SURGICAL HOSPITALS,3565087743.00,38431314.00,2569397.00,91798.00,2661195.00,76,6221
2009,NURSING & RESIDENTIAL CARE FACILITIES,52946137.00,3384107.00,226715.00,69503.00,296218.00,162,6230
2009,NURSING CARE FACILITIES,70286067.00,2487362.00,166487.00,56932.00,223419.00,123,6231
2009,"RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES",74747547.00,1092029.00,73088.00,31965.00,105053.00,21,6232
2009,COMMUNITY CARE FACILITIES FOR THE ELDERLY,25841636.00,580835.00,38837.00,11920.00,50757.00,27,6233
2009,OTHER RESIDENTIAL CARE FACILITIES,74670985.00,322763.00,21692.00,6166.00,27858.00,45,6239
2009,INDIVIDUAL & FAMILY SERVICES,20025609.00,2282469.00,152698.00,96703.00,249401.00,131,6241
2009,"COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES",1714951.00,825082.00,57365.00,30.00,57395.00,8,6242
2009,VOCATIONAL REHABILITATION SERVICES,94332095.00,10022632.00,671102.00,4257.00,675359.00,98,6243
2009,CHILD DAY CARE SERVICES,76698689.00,579202.00,38816.00,31764.00,70580.00,125,6244
2009,"PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES",15242790.00,7246113.00,495252.00,5542.00,500794.00,119,7110
2009,PERFORMING ARTS COMPANIES,24971567.00,18163206.00,1312470.00,27850.00,1340320.00,126,7111
2009,SPECTATOR SPORTS,229890664.00,208389326.00,13929424.00,276856.00,14206280.00,118,7112
2009,"PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS",57118889.00,49786077.00,3348453.00,27922.00,3376375.00,95,7113
2009,"AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES",5759552.00,1657313.00,120556.00,374.00,120930.00,32,7114
2009,"INDEPENDENT ARTISTS, WRITERS, & PERFORMERS",27171291.00,9244092.00,621210.00,17022.00,638232.00,1348,7115
2009,"MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS",41321363.00,22482464.00,1524556.00,11185.00,1535741.00,173,7121
2009,AMUSEMENT PARKS & ARCADES,58427879.00,55310007.00,3762408.00,80773.00,3843181.00,52,7131
2009,GAMBLING INDUSTRIES,548280134.00,517814989.00,33934610.00,307996.00,34242606.00,18,7132
2009,OTHER AMUSEMENT & RECREATION INDUSTRIES,1154980430.00,941230423.00,64772536.00,618778.00,65391314.00,2263,7139
2009,TRAVELER ACCOMMODATION,1617699369.00,1487321325.00,101259050.00,769009.00,102028059.00,2132,7211
2009,RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,47736831.00,28344975.00,1948955.00,79077.00,2028032.00,343,7212
2009,ROOMING & BOARDING HOUSES,4448877.00,2384916.00,160280.00,696.00,160976.00,63,7213
2009,FOOD SERVICES & DRINKING PLACES,4000096.00,3315665.00,231517.00,29885.00,261402.00,23,7220
2009,FULL-SERVICE RESTAURANTS,3809361023.00,3637082155.00,258342754.00,4233489.00,262576243.00,5177,7221
2009,LIMITED-SERVICE EATING PLACES,2250709272.00,2151107853.00,144514996.00,750774.00,145265770.00,3596,7222
2009,SPECIAL FOOD SERVICES,495373418.00,285017479.00,19889923.00,261632.00,20151555.00,1019,7223
2009,DRINKING PLACES (ALCOHOLIC BEVERAGES),621250258.00,601157707.00,48962981.00,238030.00,49201011.00,1496,7224
2009,REPAIR & MAINTENANCE,3251977.00,284600.00,18781.00,74238.00,93019.00,7,8110
2009,AUTOMOTIVE REPAIR & MAINTENANCE,1733860682.00,822942166.00,55036487.00,666996.00,55703483.00,5366,8111
2009,ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,148546824.00,39511717.00,2640620.00,705686.00,3346306.00,600,8112
2009,COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,345236837.00,77040012.00,5147001.00,273650.00,5420651.00,567,8113
2009,PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,377260401.00,119158683.00,7972710.00,306073.00,8278783.00,2817,8114
2009,PERSONAL CARE SERVICES,536235834.00,156490780.00,10464950.00,533168.00,10998118.00,4573,8121
2009,DEATH CARE SERVICES,110918585.00,6582892.00,440134.00,7463.00,447597.00,187,8122
2009,DRYCLEANING & LAUNDRY SERVICES,287883425.00,211935078.00,14165677.00,274382.00,14440059.00,538,8123
2009,OTHER PERSONAL SERVICES,650621418.00,374375041.00,25040644.00,1035503.00,26076147.00,3597,8129
2009,"RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS",45777618.00,5257645.00,366814.00,10419.00,377233.00,266,8130
2009,RELIGIOUS ORGANIZATIONS,51717957.00,11673396.00,785073.00,999.00,786072.00,310,8131
2009,GRANTMAKING & GIVING SERVICES,43047742.00,3707728.00,251572.00,624366.00,875938.00,90,8132
2009,SOCIAL ADVOCACY ORGANIZATIONS,12660101.00,3123236.00,210983.00,6726.00,217709.00,60,8133
2009,CIVIC & SOCIAL ORGANIZATIONS,211041088.00,122373822.00,9853197.00,70214.00,9923411.00,1093,8134
2009,"BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS",160507475.00,16986476.00,1164740.00,122638.00,1287378.00,351,8139
2009,PRIVATE HOUSEHOLDS,623204.00,27425.00,1860.00,10.00,1870.00,5,8140
2009,PRIVATE HOUSEHOLDS,2088718.00,768213.00,51395.00,84273.00,135668.00,53,8141
2009,"EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT",4921621.00,183191.00,12243.00,11780.00,24023.00,7,9210
2009,"EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT",1358301642.00,366498249.00,24826206.00,25699987.00,50526193.00,770,9211
2009,"JUSTICE, PUBLIC ORDER, & SAFETY ACTIVITIES",2739293.00,2125139.00,141207.00,19806.00,161013.00,16,9221
2009,ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,4831088.00,479591.00,32510.00,17212.00,49722.00,20,9231
2009,ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,50537300.00,33591944.00,2247413.00,7552.00,2254965.00,54,9241
2009,"ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT",231062.00,107464.00,7184.00,95211.00,102395.00,9,9251
2009,ADMINISTRATION OF ECONOMIC PROGRAMS,64105469.00,32711576.00,2187797.00,118996.00,2306793.00,26,9261
2009,UNDESIGNATED/SUPPRESSED,34057668.00,4188989.00,280256.00,4330582.00,4610838.00,189,9999
2009,Total,266666158772.00,60456206139.00,4122844215.00,317675273.00,4440519488.00,161698,Total
2010,CROP PRODUCTION,760445873.00,16630857.00,1148656.00,312595.00,1461251.00,267,1110
2010,OILSEED & GRAIN FARMING,96686124.00,1433451.00,98548.00,2733.00,101281.00,90,1111
2010,VEGETABLE & MELON FARMING,13098577.00,959738.00,65982.00,469.00,66451.00,29,1112
2010,FRUIT & TREE NUT FARMING,5289517.00,838829.00,59476.00,530.00,60006.00,34,1113
2010,"GREENHOUSE, NURSERY, & FLORICULTURE PRODUCTION",121008841.00,51060835.00,3510411.00,75088.00,3585499.00,209,1114
2010,OTHER CROP FARMING,141761405.00,3634180.00,252167.00,15814.00,267981.00,51,1119
2010,ANIMAL PRODUCTION,188654681.00,1173148.00,80653.00,53719.00,134372.00,91,1120
2010,CATTLE RANCHING & FARMING,17808725.00,112920.00,7763.00,757.00,8520.00,38,1121
2010,HOG & PIG FARMING,221782536.00,91649.00,6302.00,583.00,6885.00,21,1122
2010,POULTRY & EGG PRODUCTION,32790146.00,639199.00,44738.00,152310.00,197048.00,9,1123
2010,SHEEP & GOAT FARMING,34686.00,9686.00,667.00,0.00,667.00,10,1124
2010,ANIMAL AQUACULTURE,2703972.00,163135.00,11217.00,625.00,11842.00,7,1125
2010,OTHER ANIMAL PRODUCTION,28362231.00,1471331.00,101142.00,847.00,101989.00,106,1129
2010,FORESTRY & LOGGING,6419972.00,2113342.00,145292.00,8071.00,153363.00,59,1130
2010,TIMBER TRACT OPERATIONS,44443.00,12730.00,875.00,0.00,875.00,4,1131
2010,FOREST NURSERIES & GATHERING OF FOREST PRODUCTS,930811.00,216773.00,14900.00,4169.00,19069.00,17,1132
2010,LOGGING,45449822.00,1491345.00,102528.00,790.00,103318.00,44,1133
2010,"FISHING, HUNTING & TRAPPING",3517980.00,1969745.00,135424.00,372.00,135796.00,22,1140
2010,FISHING,2568585.00,469471.00,32666.00,127070.00,159736.00,16,1141
2010,HUNTING & TRAPPING,3209997.00,1701611.00,120778.00,2099.00,122877.00,34,1142
2010,SUPPORT ACTIVITIES FOR AGRICULTURE & FORESTRY,485502214.00,4904835.00,337207.00,142459.00,479666.00,91,1150
2010,SUPPORT ACTIVITIES FOR CROP PRODUCTION,532601386.00,10723246.00,737408.00,30963.00,768371.00,122,1151
2010,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,184819295.00,3935234.00,270539.00,19331.00,289870.00,92,1152
2010,SUPPORT ACTIVITIES FOR FORESTRY,7310136.00,3990813.00,274374.00,6.00,274380.00,23,1153
2010,METAL ORE MINING,151595383.00,11498979.00,790554.00,24512721.00,25303275.00,6,2122
2010,NONMETALLIC MINERAL MINING & QUARRYING,264048220.00,84299498.00,5795594.00,466529.00,6262123.00,165,2123
2010,SUPPORT ACTIVITIES FOR MINING,20586541.00,928444.00,63828.00,86598.00,150426.00,18,2131
2010,UTILITIES,436100714.00,185246102.00,12813951.00,437694.00,13251645.00,96,2210
2010,"ELECTRIC POWER GENERATION, TRANSMISSION & DISTRIBUTION",11782187394.00,3589783813.00,246797643.00,9813974.00,256611617.00,115,2211
2010,NATURAL GAS DISTRIBUTION,1658767923.00,426016626.00,29288643.00,2913731.00,32202374.00,54,2212
2010,"WATER, SEWAGE & OTHER SYSTEMS",280063333.00,155810735.00,10711982.00,604023.00,11316005.00,168,2213
2010,CONSTRUCTION OF BUILDINGS,1902431607.00,33825518.00,2325516.00,2271760.00,4597276.00,927,2360
2010,RESIDENTIAL BUILDING CONSTRUCTION,541069604.00,23628709.00,1624477.00,403558.00,2028035.00,699,2361
2010,NONRESIDENTIAL BUILDING CONSTRUCTION,303132598.00,18597728.00,1278593.00,920526.00,2199119.00,188,2362
2010,HEAVY & CIVIL ENGINEERING CONSTRUCTION,1009905801.00,46620942.00,3205187.00,5365003.00,8570190.00,258,2370
2010,UTILITY SYSTEM CONSTRUCTION,72269466.00,7160928.00,492311.00,739643.00,1231954.00,84,2371
2010,LAND SUBDIVISION,8867533.00,5789578.00,411804.00,656.00,412460.00,12,2372
2010,"HIGHWAY, STREET, & BRIDGE CONSTRUCTION",109980262.00,21948824.00,1508982.00,502496.00,2011478.00,53,2373
2010,OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION,77521059.00,4183957.00,287649.00,132876.00,420525.00,49,2379
2010,SPECIALTY TRADE CONTRACTORS,3279328409.00,197841309.00,13601605.00,10435499.00,24037104.00,2584,2380
2010,"FOUNDATION, STRUCTURE, & BUILDING EXTERIOR CONTRACTORS",189672621.00,11389585.00,783032.00,331060.00,1114092.00,296,2381
2010,BUILDING EQUIPMENT CONTRACTORS,899637429.00,56636468.00,3893746.00,1699718.00,5593464.00,963,2382
2010,BUILDING FINISHING CONTRACTORS,245839255.00,24247803.00,1667041.00,1005903.00,2672944.00,573,2383
2010,OTHER SPECIALTY TRADE CONTRACTORS,673198250.00,71286403.00,4895180.00,2388328.00,7283508.00,943,2389
2010,FOOD MANUFACTURING,3625254862.00,11606913.00,799003.00,5331059.00,6130062.00,120,3110
2010,ANIMAL FOOD MANUFACTURING,351992201.00,3313669.00,227816.00,43835.00,271651.00,50,3111
2010,GRAIN & OILSEED MILLING,206724869.00,353915.00,24331.00,1467517.00,1491848.00,17,3112
2010,SUGAR & CONFECTIONERY PRODUCT MANUFACTURING,155418099.00,13332827.00,916749.00,768398.00,1685147.00,118,3113
2010,FRUIT & VEGETABLE PRESERVING & SPECIALTY FOOD MANUFACTURING,1090783679.00,578043.00,39740.00,1317973.00,1357713.00,36,3114
2010,DAIRY PRODUCT MANUFACTURING,1481708808.00,333101.00,22900.00,640654.00,663554.00,26,3115
2010,ANIMAL SLAUGHTERING & PROCESSING,595841845.00,675979.00,46473.00,569336.00,615809.00,34,3116
2010,BAKERIES & TORTILLA MANUFACTURING,350810226.00,49997359.00,3437976.00,275794.00,3713770.00,137,3118
2010,OTHER FOOD MANUFACTURING,440371932.00,6042830.00,417126.00,1267418.00,1684544.00,75,3119
2010,BEVERAGE MANUFACTURING,249422551.00,9520895.00,719334.00,327158.00,1046492.00,73,3121
2010,TOBACCO MANUFACTURING,58096529.00,29649.00,2038.00,68124.00,70162.00,6,3122
2010,TEXTILE MILLS,51419587.00,3965978.00,272662.00,4762.00,277424.00,42,3130
2010,"FIBER, YARN, & THREAD MILLS",19266.00,5022.00,346.00,6.00,352.00,9,3131
2010,FABRIC MILLS,5744142.00,97803.00,6724.00,20383.00,27107.00,13,3132
2010,"TEXTILE, FABRIC FINISHING & FABRIC COATING MILLS",17509768.00,892379.00,61349.00,5250.00,66599.00,18,3133
2010,TEXTILE PRODUCT MILLS,23218508.00,888760.00,61106.00,41.00,61147.00,11,3140
2010,TEXTILE FURNISHINGS MILLS,22508442.00,5396308.00,370997.00,4302.00,375299.00,60,3141
2010,OTHER TEXTILE PRODUCT MILLS,87714761.00,4288072.00,294813.00,77737.00,372550.00,192,3149
2010,APPAREL MANUFACTURING,36304524.00,5005783.00,344148.00,5077.00,349225.00,73,3150
2010,APPAREL KNITTING MILLS,1243159.00,3697.00,254.00,9470.00,9724.00,11,3151
2010,CUT & SEW APPAREL MANUFACTURING,53251876.00,2103901.00,144645.00,4747.00,149392.00,111,3152
2010,APPAREL ACCESSORIES & OTHER APPAREL MANUFACTURING,129008314.00,870816.00,59873.00,13810.00,73683.00,71,3159
2010,LEATHER & ALLIED PRODUCT MANUFACTURING,4796078.00,1410477.00,96972.00,108448.00,205420.00,16,3160
2010,LEATHER & HIDE TANNING & FINISHING,67590253.00,379.00,26.00,88792.00,88818.00,6,3161
2010,FOOTWEAR MANUFACTURING,13199145.00,186196.00,12801.00,1510.00,14311.00,7,3162
2010,OTHER LEATHER & ALLIED PRODUCT MANUFACTURING,5585587.00,1031847.00,70937.00,723.00,71660.00,78,3169
2010,WOOD PRODUCT MANUFACTURING,1397173686.00,105748097.00,7270189.00,816649.00,8086838.00,320,3210
2010,SAWMILLS & WOOD PRESERVATION,40313438.00,2638279.00,181381.00,39012.00,220393.00,48,3211
2010,"VENEER, PLYWOOD, & ENGINEERED WOOD PRODUCT MANUFACTURING",86439827.00,11005517.00,756632.00,63521.00,820153.00,49,3212
2010,OTHER WOOD PRODUCT MANUFACTURING,615201321.00,47602787.00,3255339.00,517704.00,3773043.00,311,3219
2010,PAPER MANUFACTURING,828690765.00,41722527.00,2868434.00,17916207.00,20784641.00,63,3220
2010,"PULP, PAPER, & PAPERBOARD MILLS",1199767146.00,3925909.00,269910.00,2129775.00,2399685.00,14,3221
2010,CONVERTED PAPER PRODUCT MANUFACTURING,951481516.00,23933113.00,1645396.00,1339652.00,2985048.00,94,3222
2010,PRINTING & RELATED SUPPORT ACTIVITIES,1182160.00,498139.00,34248.00,2489.00,36737.00,4,3230
2010,PRINTING & RELATED SUPPORT ACTIVITIES,2858772521.00,399034075.00,27433602.00,2539973.00,29973575.00,1250,3231
2010,PETROLEUM & COAL PRODUCTS MANUFACTURING,110545093.00,87947961.00,6046425.00,5754837.00,11801262.00,21,3240
2010,PETROLEUM & COAL PRODUCTS MANUFACTURING,821805025.00,125093236.00,8600159.00,206189.00,8806348.00,33,3241
2010,CHEMICAL MANUFACTURING,1816773915.00,38494708.00,2646507.00,521281.00,3167788.00,139,3250
2010,BASIC CHEMICAL MANUFACTURING,932229000.00,7292288.00,501345.00,103907.00,605252.00,50,3251
2010,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL SYNTHETIC FIBERS & FILAMENTS MANUFACTURING",25541548.00,1417235.00,97436.00,59295.00,156731.00,12,3252
2010,"PESTICIDE, FERTILIZER, & OTHER AGRICULTURAL CHEMICAL MANUFACTURING",389617634.00,999733.00,68729.00,28880.00,97609.00,23,3253
2010,PHARMACEUTICAL & MEDICINE MANUFACTURING,1319875835.00,3083073.00,211964.00,502326.00,714290.00,54,3254
2010,"PAINT, COATING, & ADHESIVE MANUFACTURING",53601342.00,3546515.00,243819.00,21938.00,265757.00,29,3255
2010,"SOAP, CLEANING COMPOUND, & TOILET PREPARATION MANUFACTURING",207779933.00,26047997.00,1790893.00,343280.00,2134173.00,101,3256
2010,OTHER CHEMICAL PRODUCT & PREPARATION MANUFACTURING,372939284.00,16609952.00,1141933.00,1713902.00,2855835.00,85,3259
2010,PLASTICS & RUBBER PRODUCTS MANUFACTURING,915224805.00,61087680.00,4199781.00,374898.00,4574679.00,149,3260
2010,PLASTICS PRODUCT MANUFACTURING,1382507441.00,24263324.00,1668103.00,1018302.00,2686405.00,242,3261
2010,RUBBER PRODUCT MANUFACTURING,344181163.00,12440043.00,855247.00,349833.00,1205080.00,43,3262
2010,NONMETALLIC MINERAL PRODUCT MANUFACTURING,445498658.00,60160882.00,4136068.00,796763.00,4932831.00,136,3270
2010,CLAY PRODUCT & REFRACTORY MANUFACTURING,26646643.00,5551958.00,381690.00,25730.00,407420.00,91,3271
2010,GLASS & GLASS PRODUCT MANUFACTURING,99768860.00,5574249.00,383236.00,115948.00,499184.00,76,3272
2010,CEMENT & CONCRETE PRODUCT MANUFACTURING,725959395.00,358042572.00,24615429.00,856018.00,25471447.00,137,3273
2010,LIME & GYPSUM PRODUCT MANUFACTURING,15700675.00,290031.00,19940.00,841.00,20781.00,4,3274
2010,OTHER NONMETALLIC MINERAL PRODUCT MANUFACTURING,205032512.00,17111680.00,1176424.00,385381.00,1561805.00,40,3279
2010,PRIMARY METAL MANUFACTURING,294413005.00,22804952.00,1567846.00,106410.00,1674256.00,47,3310
2010,IRON & STEEL MILLS & FERROALLOY MANUFACTURING,73900795.00,2334524.00,160500.00,6962.00,167462.00,19,3311
2010,STEEL PRODUCT MANUFACTURING FROM PURCHASED STEEL,243613566.00,8510353.00,585097.00,152657.00,737754.00,54,3312
2010,ALUMINA & ALUMINUM PRODUCTION & PROCESSING,287003495.00,503596.00,34623.00,38493.00,73116.00,12,3313
2010,NONFERROUS METAL (EXCEPT ALUMINUM) PRODUCTION & PROCESSING,210055811.00,1080907.00,74313.00,10133.00,84446.00,15,3314
2010,FOUNDRIES,465023755.00,2112295.00,145221.00,619014.00,764235.00,28,3315
2010,FABRICATED METAL PRODUCT MANUFACTURING,1530255258.00,121717955.00,8368107.00,2761110.00,11129217.00,576,3320
2010,FORGING & STAMPING,282028749.00,597138.00,41051.00,174527.00,215578.00,60,3321
2010,CUTLERY & HANDTOOL MANUFACTURING,143980738.00,2418037.00,166244.00,78786.00,245030.00,47,3322
2010,ARCHITECTURAL & STRUCTURAL METALS MANUFACTURING,763061243.00,124934318.00,8589217.00,2321113.00,10910330.00,263,3323
2010,"BOILER, TANK, & SHIPPING CONTAINER MANUFACTURING",101462088.00,12133596.00,834188.00,269832.00,1104020.00,24,3324
2010,HARDWARE MANUFACTURING,67419484.00,2103398.00,144608.00,135578.00,280186.00,16,3325
2010,SPRING & WIRE PRODUCT MANUFACTURING,86753369.00,4031024.00,277133.00,90428.00,367561.00,14,3326
2010,"MACHINE SHOPS; TURNED PRODUCT; & SCREW, NUT, & BOLT MANUFACTURING",704255752.00,21367204.00,1469002.00,623713.00,2092715.00,314,3327
2010,"COATING, ENGRAVING, HEAT TREATING, & ALLIED ACTIVITIES",201886105.00,1936502.00,133136.00,222883.00,356019.00,86,3328
2010,OTHER FABRICATED METAL PRODUCT MANUFACTURING,1066994387.00,80710131.00,5548800.00,675920.00,6224720.00,430,3329
2010,MACHINERY MANUFACTURING,1615469611.00,154462120.00,10619318.00,4645997.00,15265315.00,479,3330
2010,"AGRICULTURE, CONSTRUCTION, & MINING MACHINERY MANUFACTURING",399157855.00,22196219.00,1525991.00,404598.00,1930589.00,118,3331
2010,INDUSTRIAL MACHINERY MANUFACTURING,486190990.00,46443356.00,3192990.00,613206.00,3806196.00,181,3332
2010,COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG,640585541.00,66543268.00,4574854.00,523161.00,5098015.00,122,3333
2010,"VENTILATION, HEATING, AIR-CONDITIONING, & COMMERCIAL REFRIGERATION EQUIPMENT MANUFACTURING",254190928.00,14510286.00,997578.00,489857.00,1487435.00,63,3334
2010,METALWORKING MACHINERY MANUFACTURING,252810566.00,18326018.00,1259924.00,428345.00,1688269.00,122,3335
2010,"ENGINE, TURBINE, & POWER TRANSMISSION EQUIPMENT MANUFACTURING",133630781.00,25968731.00,1785353.00,48020.00,1833373.00,25,3336
2010,OTHER GENERAL PURPOSE MACHINERY MANUFACTURING,901789180.00,64190608.00,4413114.00,823611.00,5236725.00,268,3339
2010,COMPUTER & ELECTRONIC PRODUCT MANUFACTURING,607134315.00,30360101.00,2087252.00,670165.00,2757417.00,100,3340
2010,COMPUTER & PERIPHERAL EQUIPMENT MANUFACTURING,1624973087.00,191722016.00,13180884.00,1653141.00,14834025.00,83,3341
2010,COMMUNICATIONS EQUIPMENT MANUFACTURING,222875283.00,14141466.00,972232.00,34294.00,1006526.00,67,3342
2010,AUDIO & VIDEO EQUIPMENT MANUFACTURING,68011191.00,4844244.00,333045.00,22560.00,355605.00,27,3343
2010,SEMICONDUCTOR & OTHER ELECTRONIC COMPONENT MANUFACTURING,987760879.00,34393346.00,2364547.00,3441374.00,5805921.00,88,3344
2010,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, & CONTROL INSTRUMENTS MANUFACTURING",745033874.00,28187173.00,1937868.00,3883208.00,5821076.00,172,3345
2010,MANUFACTURING & REPRODUCING MAGNETIC & OPTICAL    MEDIA,17930566.00,3886713.00,267213.00,188253.00,455466.00,30,3346
2010,"ELECTRICAL EQUIPMENT, APPLIANCE, & COMPONENT MANUFACTURING",3070655957.00,150436727.00,10342532.00,4075242.00,14417774.00,295,3350
2010,ELECTRIC LIGHTING EQUIPMENT MANUFACTURING,50811448.00,4084729.00,280829.00,24629.00,305458.00,34,3351
2010,HOUSEHOLD APPLIANCE MANUFACTURING,47285776.00,3907371.00,268632.00,9365.00,277997.00,14,3352
2010,ELECTRICAL EQUIPMENT MANUFACTURING,147811852.00,13230239.00,909578.00,177108.00,1086686.00,71,3353
2010,OTHER ELECTRICAL EQUIPMENT & COMPONENT MFG,477850593.00,38409566.00,2640666.00,347717.00,2988383.00,131,3359
2010,TRANSPORTATION EQUIPMENT MANUFACTURING,2163242201.00,20146633.00,1385083.00,422117.00,1807200.00,59,3360
2010,MOTOR VEHICLE MANUFACTURING,32131166.00,5768708.00,396599.00,541750.00,938349.00,12,3361
2010,MOTOR VEHICLE BODY & TRAILER MANUFACTURING,124625571.00,13327013.00,916228.00,14186.00,930414.00,42,3362
2010,MOTOR VEHICLE PARTS MANUFACTURING,375558072.00,2949541.00,202777.00,244704.00,447481.00,57,3363
2010,AEROSPACE PRODUCT & PARTS MANUFACTURING,192320408.00,1911253.00,131399.00,17260.00,148659.00,19,3364
2010,SHIP & BOAT BUILDING,125792174.00,1539892.00,105869.00,52357.00,158226.00,20,3366
2010,OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,72073314.00,11737899.00,806983.00,17090.00,824073.00,46,3369
2010,FURNITURE & RELATED PRODUCT MANUFACTURING,280635581.00,46162372.00,3173665.00,160224.00,3333889.00,264,3370
2010,HOUSEHOLD & INSTITUTIONAL FURNITURE & KITCHEN CABINET MANUFACTURING,231239837.00,26916756.00,1850532.00,618924.00,2469456.00,228,3371
2010,OFFICE FURNITURE (INCLUDING FIXTURES) MANUFACTURING,124508451.00,27271141.00,1874898.00,171233.00,2046131.00,84,3372
2010,OTHER FURNITURE RELATED PRODUCT MANUFACTURING,44970655.00,1385683.00,95266.00,34754.00,130020.00,11,3379
2010,MISCELLANEOUS MANUFACTURING,4490211293.00,300586621.00,20651068.00,4776943.00,25428011.00,919,3390
2010,MEDICAL EQUIPMENT & SUPPLIES MANUFACTURING,1378662076.00,28159049.00,1935945.00,3001275.00,4937220.00,326,3391
2010,OTHER MISCELLANEOUS MANUFACTURING,1288428629.00,135481553.00,9315742.00,2147047.00,11462789.00,1348,3399
2010,MOTOR VEHICLE & MOTOR VEHICLE PARTS & SUPPLIES MERCHANT WHOLESALERS,2899427011.00,137239991.00,9435688.00,234274.00,9669962.00,416,4231
2010,FURNITURE & HOME FURNISHING MERCHANT WHOLESALERS,279782194.00,78588352.00,5402961.00,77616.00,5480577.00,204,4232
